423,0,2,140,111,29,-1,1,-1,,,1,-1,-1,1,,,,,,,-1,,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,-1,1,,,1,1,1,1,,-1,,,,,1,1,,,1,1,,1,,1,1,1,1,,,,,,1,-1,1,,1,-1,,,1,-1,,,-1,,,1,,,,,,,1,,1,,,,,-1,,,,-1,,,1,1,,,,-1,-1,,,,1,,1,1,,,,,1,1,,,1,,1,-1,1,-1,1,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,1,1,-1,,,,,,-1,-1,1,,1,1,,,-1,1,-1,,,,1,1,,1,1,1,-1,,,1,,1,-1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,1,-1,1,,,,1,1,1,,1,1,,1,1,,,,,1,,,,,,1,1,1,,,1,,1,-1,,1,,1,,,,,,,,,,,-1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
426,1,0,11,7,2,1,1,,,,1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,1,14,152,118,19,1,-1,-1,,,-1,0,1,-1,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,-1,0,0,-1,-1,1,1,1,1,-1,1,1,,1,1,,1,1,1,1,,,1,0,0,1,,1,,,,,1,1,,,1,1,,1,,1,-1,1,1,,,,,,-1,1,1,,0,1,,,1,-1,,,1,,,-1,,,,,,,0,,1,,,,,-1,,,,1,,,1,1,,,,-1,1,,,,1,,0,0,,,,,1,1,,,1,,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,1,1,1,,,,,,-1,1,1,,1,1,,,-1,1,1,,,,1,1,,1,1,1,-1,,,0,,1,0,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,1,1,1,,,,1,1,1,,1,1,,-1,1,,,,,1,,,,,,1,-1,1,,,1,,1,0,,1,,1,,,,,,,,,,,1,1,1,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,
429,1,0,32,19,10,1,-1,-1,,,-1,-1,1,-1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,0,1,1,,,,,,,,0,,,,,,,,,,,1,,-1,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,-1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,1,,,,,,-1,,,,,,,-1,,,,,,1,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
430,1,1,139,119,7,0,0,0,,,0,0,0,0,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,0,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,0,,1,1,,1,1,1,1,,,1,1,1,1,,1,,,,,1,1,,,1,1,,1,,-1,0,1,1,,,,,,1,1,1,,1,1,,,1,-1,,,1,,,1,,,,,,,1,,1,,,,,-1,,,,1,,,1,1,,,,1,1,,,,1,,1,1,,,,,1,1,,,1,,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,1,1,1,,,,,,0,0,1,,1,1,,,1,1,1,,,,1,1,,1,1,1,-1,,,1,,1,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,1,1,1,,,,1,1,1,,1,1,,1,1,,,,,1,,,,,,1,1,1,,,1,,1,1,,1,,1,,,,,,,,,,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,
431,1,0,138,89,13,0,-1,-1,,,-1,-1,1,-1,,,,,,,1,,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,-1,0,1,1,-1,1,0,1,0,,1,1,,1,1,-1,0,,,1,1,0,1,,-1,,,,,1,0,,,1,1,,0,,0,-1,0,1,,,,,,0,0,0,,0,0,,,1,-1,,,1,,,0,,,,,,,1,,0,,,,,1,,,,1,,,1,1,,,,1,1,,,,1,,0,0,,,,,1,1,,,1,,1,1,0,1,1,,,,,,,,,,1,1,1,1,1,,,,0,,,,,,,,1,0,1,,,,,,0,0,0,,1,0,,,1,1,1,,,,0,0,,1,1,1,-1,,,1,,1,1,,,0,,,,,,,,,,,,1,1,,,,,,,,,,,-1,,,0,1,1,,,,1,1,1,,1,1,,1,1,,,,,0,,,,,,1,1,1,,,1,,1,1,,1,,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
432,0,0,138,94,25,-1,1,-1,,,1,0,-1,1,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,,1,1,,1,1,-1,1,,,0,-1,1,-1,,1,,,,,1,1,,,0,0,,0,,1,-1,1,1,,,,,,1,1,0,,0,1,,,1,-1,,,1,,,1,,,,,,,1,,-1,,,,,1,,,,1,,,1,1,,,,-1,1,,,,1,,0,0,,,,,1,1,,,1,,1,-1,1,1,1,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,1,-1,-1,,,,,,0,0,-1,,1,1,,,0,1,0,,,,0,0,,1,1,1,-1,,,-1,,1,-1,,,1,,,,,,,,,,,,1,0,,,,,,,,,,,-1,,,-1,0,1,,,,1,1,1,,1,1,,1,1,,,,,1,,,,,,1,1,0,,,1,,1,-1,,1,,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
433,1,0,138,102,31,-1,1,-1,,,-1,1,-1,1,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,,1,0,,1,1,1,1,,,1,1,1,-1,,-1,,,,,1,0,,,1,1,,1,,-1,-1,1,1,,,,,,-1,1,1,,-1,1,,,1,-1,,,0,,,1,,,,,,,1,,-1,,,,,1,,,,-1,,,1,1,,,,-1,1,,,,1,,-1,-1,,,,,1,1,,,1,,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,1,-1,1,,,,,,-1,0,1,,1,1,,,0,1,1,,,,1,-1,,1,1,1,-1,,,-1,,1,1,,,-1,,,,,,,,,,,,1,1,,,,,,,,,,,-1,,,-1,1,1,,,,1,1,1,,1,1,,1,1,,,,,1,,,,,,1,-1,1,,,1,,-1,1,,1,,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
434,1,1,39,27,11,1,-1,-1,,,-1,-1,1,1,,,,,,,-1,,,1,,,,,,,,1,,-1,,1,1,,1,,0,,1,,1,1,,,,,,,,,1,,,,,,,,1,1,,-1,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,
435,1,0,20,3,0,0,0,0,,,0,0,0,0,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
436,1,0,28,20,5,-1,1,-1,,,1,1,-1,1,,,,,,,1,,1,,0,,,,,,,1,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,0,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
437,1,0,46,32,10,-1,1,-1,,,1,-1,-1,-1,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,,,,1,1,,0,1,-1,,,1,,,1,,,,,,,,,,,,,,,-1,1,,,,,,,,,,,,,,,,,-1,,1,,,,,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,0,,,,,1,0,,,,,,,,,,,1,,1,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
438,0,1,87,51,28,-1,1,-1,,,-1,-1,-1,1,,,,,,,-1,,1,,1,1,,1,,,,1,1,-1,1,,1,-1,1,,1,,1,,,1,,1,1,0,,-1,,-1,0,,-1,,-1,,,,1,-1,1,-1,,1,,,,,1,1,,,1,1,,,,-1,1,,1,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,-1,1,,,,1,,1,,,,,,1,,,,,,0,,1,,,,,,,,,,,,1,,-1,1,-1,,,,0,,,,,,,,,,1,,,,,,,,,,1,,,,,,-1,,,,1,,,-1,0,,,,,,,-1,-1,,,1,,,,,,,,,,,,,-1,,,,,,,,,,,-1,,,,-1,,,,,1,0,1,,1,-1,,-1,,,,,,,,,,,,1,1,1,,,,,,1,,0,,1,,,,,,,,,,,1,1,-1,,,,,1,,,,,,,,,,,,,,,,,,,
439,0,0,138,101,37,-1,1,-1,,,1,-1,-1,1,,,,,,,-1,,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,,1,1,,1,1,1,1,,,1,-1,1,-1,,1,,,,,1,1,,,1,1,,1,,1,1,1,1,,,,,,-1,-1,1,,1,-1,,,1,1,,,-1,,,-1,,,,,,,-1,,1,,,,,1,,,,1,,,1,1,,,,1,1,,,,1,,-1,-1,,,,,1,1,,,1,,1,-1,1,1,1,,,,,,,,,,-1,-1,1,1,-1,,,,1,,,,,,,,1,-1,-1,,,,,,1,1,-1,,1,1,,,1,1,1,,,,-1,-1,,1,-1,1,1,,,1,,-1,-1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,-1,,,-1,-1,1,,,,1,1,1,,1,1,,1,1,,,,,1,,,,,,1,1,1,,,1,,1,1,,1,,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
440,1,0,12,8,4,-1,1,-1,,,,-1,-1,1,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,1,1,139,91,17,-1,1,-1,,,-1,1,-1,-1,,,,,,,1,,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,,1,1,,1,1,-1,-1,,,1,0,1,1,,-1,,,,,1,1,,,1,1,,1,,-1,0,0,1,,,,,,0,1,0,,1,1,,,0,-1,,,0,,,1,,,,,,,1,,0,,,,,1,,,,1,,,1,0,,,,-1,1,,,,1,,0,0,,,,,1,1,,,1,,1,0,-1,1,1,,,,,,,,,,1,1,0,1,1,,,,1,,,,,,,,1,0,1,,,,,,0,-1,0,,1,1,,,0,1,0,,,,1,0,,1,1,1,-1,,,1,,1,0,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,0,,,1,1,1,,,,1,1,1,,1,1,,0,1,,,,,-1,,,,,,-1,-1,1,,,0,,1,1,,0,,1,,,,,,,,,,,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,
442,0,0,138,58,79,-1,1,-1,,,1,-1,-1,-1,,,,,,,-1,,-1,1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,,-1,-1,,-1,1,1,1,,,1,-1,1,-1,,-1,,,,,1,-1,,,1,-1,,-1,,1,1,1,1,,,,,,-1,-1,-1,,1,-1,,,-1,1,,,-1,,,-1,,,,,,,-1,,-1,,,,,1,,,,-1,,,1,-1,,,,1,-1,,,,1,,1,1,,,,,-1,-1,,,1,,-1,-1,1,0,-1,,,,,,,,,,1,-1,-1,1,-1,,,,-1,,,,,,,,-1,-1,-1,,,,,,-1,-1,-1,,-1,-1,,,-1,-1,1,,,,-1,1,,-1,-1,-1,-1,,,-1,,1,-1,,,1,,,,,,,,,,,,1,-1,,,,,,,,,,,1,,,1,-1,1,,,,1,1,1,,-1,-1,,-1,1,,,,,-1,,,,,,1,1,1,,,-1,,1,-1,,-1,,-1,,,,,,,,,,,-1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,
443,1,0,7,3,3,1,-1,-1,,,-1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,1,0,138,94,26,-1,1,-1,,,-1,-1,-1,1,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,,1,1,,1,1,1,1,,,1,0,-1,1,,-1,,,,,1,0,,,1,1,,1,,-1,-1,1,1,,,,,,0,1,1,,-1,1,,,1,-1,,,0,,,1,,,,,,,1,,-1,,,,,-1,,,,0,,,1,1,,,,-1,1,,,,1,,0,0,,,,,1,1,,,1,,0,1,1,1,1,,,,,,,,,,1,1,0,0,1,,,,1,,,,,,,,1,-1,1,,,,,,1,-1,0,,1,1,,,0,1,1,,,,0,-1,,1,1,1,-1,,,0,,1,0,,,-1,,,,,,,,,,,,1,1,,,,,,,,,,,-1,,,0,1,1,,,,1,1,1,,1,1,,1,1,,,,,1,,,,,,-1,-1,1,,,1,,1,0,,-1,,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
445,1,0,138,91,21,-1,1,-1,,,-1,-1,-1,-1,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,0,0,1,-1,1,1,1,0,1,1,1,1,,1,1,,1,1,0,1,,,1,0,0,1,,-1,,,,,1,0,,,1,1,,0,,-1,-1,1,1,,,,,,1,1,1,,0,1,,,1,-1,,,0,,,0,,,,,,,1,,1,,,,,0,,,,-1,,,1,1,,,,-1,0,,,,1,,1,0,,,,,1,1,,,1,,0,0,0,1,1,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,1,-1,1,,,,,,-1,-1,0,,1,1,,,0,1,1,,,,0,1,,1,1,1,-1,,,1,,0,1,,,0,,,,,,,,,,,,1,1,,,,,,,,,,,-1,,,-1,1,1,,,,1,1,1,,1,1,,1,1,,,,,0,,,,,,-1,1,1,,,0,,1,1,,0,,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
446,1,2,48,36,6,-1,1,-1,,,-1,1,1,-1,,,,,,,1,,1,,,1,,,,,,,,0,,,1,1,1,,1,,1,,,,,0,,1,,,,,0,,1,,,1,,,1,,-1,1,,,,,,,,,,,,1,,1,,,-1,,1,,,,,,,,1,,,1,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,0,,,1,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,
447,1,0,13,5,5,-1,1,-1,,,-1,0,1,-1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,0,0,57,40,16,-1,1,-1,,,1,1,-1,1,,,,,,,1,,1,1,,,,,,,,1,,1,,,-1,1,-1,-1,-1,-1,-1,1,1,,,,1,,1,1,,,-1,,,,,1,,,-1,-1,1,,,1,,,,,,,,,,,,1,,,1,1,1,,,,,,,,1,,,1,,,-1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,1,,,,,,,-1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,-1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,0,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
449,1,0,60,42,17,-1,1,-1,,,-1,-1,-1,1,,,,,,,1,,,1,-1,,1,1,,,1,,1,,,1,,,1,1,1,1,1,,1,1,1,,,-1,,1,,,,,,1,,1,,,,0,-1,,,-1,,,,,,,,,1,1,,,,,-1,1,1,,,,,,,,,,-1,1,,,,-1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,-1,,1,,,,,,,,,,,,,1,-1,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,-1,,,,1,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
450,1,1,139,98,15,0,0,1,,,0,1,1,0,,,,,,,1,,1,1,1,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,-1,1,1,,1,1,,1,0,-1,-1,,,1,0,0,1,,0,,,,,1,0,,,1,1,,-1,,1,1,0,1,,,,,,1,0,1,,1,-1,,,1,1,,,0,,,-1,,,,,,,1,,0,,,,,-1,,,,1,,,1,1,,,,0,1,,,,1,,1,1,,,,,1,1,,,1,,1,1,0,1,1,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,1,0,0,,,,,,-1,-1,-1,,1,1,,,1,1,1,,,,1,1,,1,1,1,-1,,,1,,1,1,,,0,,,,,,,,,,,,1,0,,,,,,,,,,,-1,,,1,1,1,,,,1,1,1,,1,1,,1,1,,,,,0,,,,,,0,-1,0,,,1,,1,-1,,0,,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,
451,1,0,51,34,17,-1,1,-1,,,-1,-1,1,-1,,,,,,,,,1,,1,,,1,1,1,1,1,1,1,1,-1,-1,,1,,1,-1,-1,,,1,,,,1,,,,,,,,,,,,,-1,,1,1,,-1,,,,,,,,,1,1,,,,1,-1,,,,,,,,,1,,,,1,,,1,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,-1,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,1,0,27,15,11,-1,1,-1,,,-1,-1,1,-1,,,,,,,,,,,,,,,1,,,,,,,,,-1,1,1,-1,0,1,,-1,,,,,-1,,-1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,-1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
454,1,0,138,98,36,-1,1,-1,,,-1,1,-1,1,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,0,1,-1,1,1,1,1,1,-1,1,1,,1,1,,1,1,1,1,,,1,1,-1,-1,,-1,,,,,1,-1,,,1,1,,1,,-1,-1,1,1,,,,,,-1,1,1,,-1,1,,,1,-1,,,-1,,,-1,,,,,,,1,,-1,,,,,-1,,,,0,,,1,1,,,,-1,1,,,,0,,-1,1,,,,,1,1,,,-1,,1,1,1,-1,1,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,1,1,1,,,,,,-1,-1,1,,1,1,,,-1,1,1,,,,1,1,,1,1,1,-1,,,-1,,1,1,,,-1,,,,,,,,,,,,1,1,,,,,,,,,,,-1,,,1,1,1,,,,0,1,1,,1,1,,1,1,,,,,1,,,,,,-1,-1,1,,,1,,1,1,,1,,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
455,0,0,83,50,25,1,-1,-1,,,-1,-1,1,-1,,,,,,,0,,1,1,1,-1,,1,,1,,1,1,1,,,-1,1,1,-1,0,-1,1,0,1,,1,1,1,1,1,0,,1,1,,1,1,1,1,,,-1,-1,1,-1,,-1,,,,,,,,,,-1,,,,,-1,,,,,,,,1,1,,,,1,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,1,,,,,,0,,,,,,1,,,,,,1,,,,,,,-1,1,1,-1,,,,,,,,,,1,0,1,1,,,,,-1,,,,,,,,,,,,,,,,,,,,1,,,,,-1,1,,,,,,,,,1,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,1,-1,,,1,1,,,1,,,,,1,,,,,,1,,,,,-1,,1,,,-1,,-1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
456,1,1,139,94,32,-1,-1,1,,,1,-1,-1,1,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,-1,1,1,1,-1,1,1,1,1,,1,1,,1,1,-1,1,,,1,1,-1,-1,,-1,,,,,1,1,,,1,1,,-1,,1,-1,1,1,,,,,,-1,1,1,,-1,1,,,-1,-1,,,1,,,-1,,,,,,,1,,-1,,,,,-1,,,,-1,,,1,1,,,,-1,1,,,,0,,1,0,,,,,1,0,,,1,,0,-1,1,1,1,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,0,-1,1,,,,,,-1,-1,0,,1,1,,,0,1,1,,,,1,-1,,1,0,1,-1,,,-1,,1,1,,,-1,,,,,,,,,,,,1,0,,,,,,,,,,,0,,,-1,1,1,,,,1,1,1,,1,1,,1,1,,,,,0,,,,,,1,-1,1,,,1,,1,1,,0,,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1
457,0,0,70,50,10,-1,-1,1,,,1,-1,-1,1,,,,,,,,,,1,,0,1,1,,1,1,,1,1,,,1,1,-1,,-1,,-1,-1,,,1,,,0,,,,,1,,1,,,,,,1,,1,,,,,,,,1,,,,,1,,1,,,0,1,,,,,,,,1,,,0,1,,,0,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,-1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,0,,,,,,1,,,,,,,1,1,1,,,,,,,0,,0,1,,1,1,1,1,,0,,1,,,1,1,,,1,,,0,1,,,1
458,1,0,154,76,18,0,0,0,,,0,0,0,0,,,,,,,1,,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,-1,1,1,1,0,0,0,0,0,,0,0,,1,1,-1,0,,,1,1,-1,0,,0,,,,,1,1,,,0,1,,1,,0,-1,1,1,,,,,,-1,0,1,,-1,0,,,1,-1,,,0,,,0,,,,,,,1,,-1,,,,,-1,,,,0,,,1,1,,,,-1,1,,,,1,,0,0,,,,,1,1,,,0,,-1,0,1,1,1,,,,,,,,,,1,1,0,1,1,,,,1,,,,,,,,1,-1,1,,,,,,-1,-1,0,,1,1,,,1,1,1,,,,0,1,,1,1,1,-1,,,0,,1,0,,,0,,,,,,,,,,,,0,1,,,,,,,,,,,0,,,0,1,0,,,,0,1,1,,1,1,,1,0,,,,,0,,,,,,0,-1,1,,,0,,1,0,,0,,1,,0,0,-1,,,,,,,1,1,1,0,,1,0,0,-1,,0,,1,,,1,1,,,1,,,1,1,,,1
