timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
1523913439270,Mon Apr 16 14:17:19 PDT 2018,53,38,1,0,-1,Lower personal PAYE Flat Tax for all income earners. Higher rates for different persons is inequitable & encourages avoidance & dishonesty.
1524007940731,Tue Apr 17 16:32:20 PDT 2018,78,83,1,0,-1,All taxes should be structured so the more you earn the more you pay. No tax should be regressive like GST.
1524007845068,Tue Apr 17 16:30:45 PDT 2018,77,83,1,0,-1,Legal tax avoidance by multinationals must be addressed as a matter of priority. This revenue could ensure wealth was paying its fair share.
1524007736098,Tue Apr 17 16:28:56 PDT 2018,76,83,150,24,1,Churches must pay tax. Companies like Sanitarium have utilised church exemptions  undermining other businesses and creating inequity
1524007651257,Tue Apr 17 16:27:31 PDT 2018,75,83,1,0,-1,Loopholes which allow the wealthy to pass far less tax percentage wise must be closed to ensure a fair and equitable tax system.
1523971855169,Tue Apr 17 06:30:55 PDT 2018,74,74,24,122,1,"Reduce income tax to 10% flat and increase GST, taxing on consumption is fairer and also taxes under the table and black market economy."
1523962186941,Tue Apr 17 03:49:46 PDT 2018,73,72,1,0,-1,The Tax system should not be used as an excuse to underfund vital public services
1523961985833,Tue Apr 17 03:46:25 PDT 2018,71,72,1,0,-1,Taxes should be used to prevent inflation and inequality
1523960980823,Tue Apr 17 03:29:40 PDT 2018,70,72,1,0,-1,GST disproportionately affects poor people and inflates prices. It should be removed
1523960784156,Tue Apr 17 03:26:24 PDT 2018,69,72,1,0,-1,"The tax system should be rebalanced - lower incomes' taxes should be reduced, and taxes on the wealthy increased"
1523960557044,Tue Apr 17 03:22:37 PDT 2018,68,72,1,0,-1,Since the 1980s the tax system has been used to benefit wealthy interests at the expense of working people
1523960438202,Tue Apr 17 03:20:38 PDT 2018,67,72,1,0,-1,Taxes do not fund government spending
1523960291900,Tue Apr 17 03:18:11 PDT 2018,66,72,167,28,1,Our tax system should ensure wealth does not become concentrated and warp our society
1523960230763,Tue Apr 17 03:17:10 PDT 2018,65,72,51,110,1,'Sin taxes' (such as taxes on cigarettes or alcohol) don't significantly change behaviour and mainly punish poor people
1523960118426,Tue Apr 17 03:15:18 PDT 2018,64,71,109,56,1,the tax working group should have included a random selection ordinary citizens not just politicians and experts
1523955908308,Tue Apr 17 02:05:08 PDT 2018,63,70,1,0,-1,"Whereas workers pay income tax, the robots / machines that replace them do not. Should there be a production Tax,  a VAT on value created?"
1523952415906,Tue Apr 17 01:06:55 PDT 2018,62,68,1,0,-1,"We should tax that which causes harm or is otherwise unsustainable for the environment e.g. pollution, use of fossil fuels etc"
1523931689450,Mon Apr 16 19:21:29 PDT 2018,61,57,53,102,1,"Reducing waste could generate as much money as increasing taxes - our government is top heavy and over-peopled, let's slim it down."
1523931507154,Mon Apr 16 19:18:27 PDT 2018,60,57,1,0,-1,You can't lump pollution and sugar togeher but I agree with portions of this argument.
1523928335852,Mon Apr 16 18:25:35 PDT 2018,59,53,1,0,-1,Clear & concise
1523921623061,Mon Apr 16 16:33:43 PDT 2018,58,46,1,0,-1,"A UBI and government spending, funded by government created money, could be used to fund the economy. Taxes would then control inflation."
1523921494203,Mon Apr 16 16:31:34 PDT 2018,57,46,1,0,-1,Government spending used to fund the economy. Taxes would then be a control mechanism for the amount of money in the system.
1523921403169,Mon Apr 16 16:30:03 PDT 2018,56,46,1,0,-1,Our monetary system needs to be changed to a Sovereign Monetary system. Govt would then fund the economy & taxes controlling inflation.
1523921035592,Mon Apr 16 16:23:55 PDT 2018,55,47,8,140,1,I propose Increasing GST to 25-30% and ban all Income Tax and dissolve the IRD as I would become a redundant department
1523915617149,Mon Apr 16 14:53:37 PDT 2018,54,42,118,34,1,Tax is an issue for all of us. The Tax Working Group written submission process is not sufficiently democratic and they should have designed a comprehensive public engagement process
1523913285658,Mon Apr 16 14:14:45 PDT 2018,52,38,1,0,-1,"Companies should not have loopholes, designed to avoid tax,  get exemptions or rebates. Flat tax 20% completely overall."
1523912726938,Mon Apr 16 14:05:26 PDT 2018,51,38,1,0,-1,FLAT TAX SYSTEM 20% If you earn a $1000 a week you are Flat Tax is fairest equitable way. Tax laws 4 companies give too many rebates exempt
1523912330677,Mon Apr 16 13:58:50 PDT 2018,50,34,139,36,1,We need more eco-based taxes to encourage better ecologically beneficial behaviours.
1523912047332,Mon Apr 16 13:54:07 PDT 2018,49,34,1,0,-1,"We need to introduce a universal basic income for all residents.  Our UBI, NZSuper, works well - make it for all, starting with children."
1523911566834,Mon Apr 16 13:46:06 PDT 2018,48,35,1,0,-1,Too much of our tax take is derived from income and consumption. Owners of capital need to bear a far bigger share than they currently do.
1523909371840,Mon Apr 16 13:09:31 PDT 2018,47,32,1,0,-1,A tax on wealth (supported by a gift tax) is a fair and reasonable way to tax accumulated wealth.
1523873201666,Mon Apr 16 03:06:41 PDT 2018,46,18,221,4,1,People who fall on hard times should have access to basic services in a timely manner. These should be funded by national taxes.
1523873036824,Mon Apr 16 03:03:56 PDT 2018,45,18,175,35,1,"Our top tax bracket is 33% from $70,001. Our median income is only a bit more than $20,000 less than that. We need another tax bracket."
1523872859800,Mon Apr 16 03:00:59 PDT 2018,44,18,145,58,1,Our income tax is some of the lowest in the OECD and this has lead to under-funding of services needed by low income families.
1523867496378,Mon Apr 16 01:31:36 PDT 2018,43,17,165,38,1,"Tourism burdens NZ’s environment & essential infrastructure (roads, sewerage, water, health etc.) Impose an entry tax for all non citizens."
1523863547144,Mon Apr 16 00:25:47 PDT 2018,42,11,52,91,1,A land or property tax based on the average increase in property value billed with rates is a far better idea than a capital gains tax.
1523856713289,Sun Apr 15 22:31:53 PDT 2018,41,5,133,71,1,"We need to encourage start-ups and self-employment by cutting taxes on new small businesses, increasing them to normal gradually over time."
1523846268660,Sun Apr 15 19:37:48 PDT 2018,40,0,233,12,1,"Tax isn’t a weapon politicians use against the economy. It’s what we use to pool our resources and secure the things we need: schools, hospitals, homes and more."
1523846255587,Sun Apr 15 19:37:35 PDT 2018,39,0,239,7,1,"Good quality, accessible public services are the necessary foundations for any well-functioning nation"
1523846246327,Sun Apr 15 19:37:26 PDT 2018,38,0,205,21,1,"NZ’s current tax settings have contributed to growing income, wealth and social inequalities."
1523846233049,Sun Apr 15 19:37:13 PDT 2018,37,0,220,28,1,"NZ’s current tax settings have encouraged property speculation, which has contributed to making housing unaffordable for many New Zealanders."
1523846216939,Sun Apr 15 19:36:56 PDT 2018,36,0,134,76,1,NZ should re-institute wealth taxes (e.g. death and gift duties) to make the tax system fairer and more progressive.
1523846202549,Sun Apr 15 19:36:42 PDT 2018,35,0,189,44,1,"Apart from Working For Families, changes to the tax system have tended to unfairly favour wealthy people at the expense of low and middle income earners."
1523846186376,Sun Apr 15 19:36:26 PDT 2018,34,0,195,25,1,"A broader tax base is needed to secure sufficient revenue for public services in the face challenges such as climate change, an aging population, changing employment patterns and new technologies."
1523846177184,Sun Apr 15 19:36:17 PDT 2018,33,0,133,36,1,"A Tobin tax on financial transactions should be introduced to discourage international speculation, which can wreak havoc with NZ’s exchange rate and economy."
1523846167431,Sun Apr 15 19:36:07 PDT 2018,32,0,201,34,1,The total tax take needs to increase as public services such as health and education have been underfunded for years.
1523846155552,Sun Apr 15 19:35:55 PDT 2018,31,0,201,36,1,Business innovation and new technologies mean that workers will be out of work more often and need to retrain. This will reduce revenue from income tax. New ways of supporting these workers will need to be found (e.g. a universal basic income) and paid for.
1523846134885,Sun Apr 15 19:35:34 PDT 2018,30,0,182,27,1,"Local government is already under pressure to deliver many essential services, including local roading, water supplies and flood protection. These pressures are likely to increase with climate change. We're rated enough. Funding for local government needs to be sorted urgently."
1523846075721,Sun Apr 15 19:34:35 PDT 2018,29,0,199,37,1,"The most glaring hole in New Zealand’s tax system, from a fairness point of view, is the failure to tax wealth in any form, except for the government’s very minimal tax on houses sold within two years of purchase."
1523846057973,Sun Apr 15 19:34:17 PDT 2018,28,0,199,34,1,"Home ownership can boost local communities and social stability. But fewer people live in their own homes, which are increasingly unaffordable. Fixing that is a complex issue…but taxes on wealth are among the policies that need to change."
1523846029570,Sun Apr 15 19:33:49 PDT 2018,27,0,184,34,1,Tax exemptions for low income households should be increased to help overcome inequalities
1523846010332,Sun Apr 15 19:33:30 PDT 2018,26,0,186,49,1,"Excise tax on cigarettes have helped reduce smoking. Similar taxes should be considered for other issues such as pollution, traffic congestion and sugar consumption."
1523845987301,Sun Apr 15 19:33:07 PDT 2018,25,0,159,65,1,The GST rate should be reduced as GST is a regressive tax that impacts low income families most.
1523845973089,Sun Apr 15 19:32:53 PDT 2018,24,0,156,54,1,Digital technologies should make it possible to efficiently collect taxes even if there are lots of different rates and exemptions.
1523845954835,Sun Apr 15 19:32:34 PDT 2018,23,0,57,178,1,Taxes should not be used to change behaviours - consumers should be left to decide what is best for them.
1523845939242,Sun Apr 15 19:32:19 PDT 2018,22,0,132,103,1,There should be no exemptions to GST as it’s impossible to rationally decide what should and should not be exempt. Exemptions are gamed by companies and are only good for the lawyers.
1523845923019,Sun Apr 15 19:32:03 PDT 2018,21,0,46,192,1,"We are taxed more than what can be justified. Individuals, families and businesses are best placed to decide how to spend or invest their money"
1523845908694,Sun Apr 15 19:31:48 PDT 2018,20,0,42,183,1,We should lower taxes because this would help improve the economy by boosting spending
1523845894220,Sun Apr 15 19:31:34 PDT 2018,19,0,46,167,1,Lowering taxes would help create the right incentives for people to invest and work hard. This will improve productivity
1523845878027,Sun Apr 15 19:31:18 PDT 2018,18,0,31,189,1,Government is inefficient and lower taxes would mean more efficient spending by the private sector
1523845859920,Sun Apr 15 19:30:59 PDT 2018,17,0,24,190,1,Low taxes are the only real check on the size of government
1523845773250,Sun Apr 15 19:29:33 PDT 2018,16,0,76,95,1,"A broad-based, low-rate system with few exemptions is the best overall approach to tax in New Zealand
"
1523845759647,Sun Apr 15 19:29:19 PDT 2018,15,0,49,145,1,"To enable NZ companies to compete internationally, the company tax rate needs to be reduced so that it is similar to those in countries we trade with."
1523845608799,Sun Apr 15 19:26:48 PDT 2018,14,0,66,210,1,"My household income is above  $150,000 per year"
1523845599300,Sun Apr 15 19:26:39 PDT 2018,13,0,82,192,1,"My household income is above  $100,000 per year but less than or equal to $150,000 per year"
1523845588369,Sun Apr 15 19:26:28 PDT 2018,12,0,91,188,1,"My household income is above $50,000 per year but less than or equal to $100,000 per year"
1523845579187,Sun Apr 15 19:26:19 PDT 2018,11,0,64,209,1,"My household’s income is $50,000 per year or less"
1523845568210,Sun Apr 15 19:26:08 PDT 2018,10,0,30,239,1,I am unemployed
1523845557359,Sun Apr 15 19:25:57 PDT 2018,9,0,78,195,1,I am self-employed
1523845548207,Sun Apr 15 19:25:48 PDT 2018,8,0,65,214,1,I own a business
1523845535894,Sun Apr 15 19:25:35 PDT 2018,7,0,190,91,1,I own property
1523845525661,Sun Apr 15 19:25:25 PDT 2018,6,0,35,244,1,My highest qualification is from secondary school
1523845513655,Sun Apr 15 19:25:13 PDT 2018,5,0,48,225,1,I live in a rural area
1523845502858,Sun Apr 15 19:25:02 PDT 2018,4,0,109,172,1,I live in a town or small city
1523845491322,Sun Apr 15 19:24:51 PDT 2018,3,0,185,98,1,I live in a major city
1523845482531,Sun Apr 15 19:24:42 PDT 2018,2,0,101,175,1,I am 55 years old or older
1523845460764,Sun Apr 15 19:24:20 PDT 2018,1,0,145,139,1,I am between 30 and 55 years old
1523845447248,Sun Apr 15 19:24:07 PDT 2018,0,0,53,226,1,I am either 30 years old or younger
